tweet_id,favorites,retweets,user_followers,user_favourites,date_time
825535076884762624,54009,18005,8340799,143210,2017-01-29 02:44:34+00:00
825147591692263424,18951,4746,8340135,143209,2017-01-28 01:04:51+00:00
825120256414846976,0,1329,8340135,143209,2017-01-27 23:16:13+00:00
825026590719483904,6558,1329,8340136,143209,2017-01-27 17:04:02+00:00
824796380199809024,0,5729,8340136,143209,2017-01-27 01:49:15+00:00
824775126675836928,15464,3672,8340136,143209,2017-01-27 00:24:48+00:00
824663926340194305,10439,1812,8340136,143209,2017-01-26 17:02:56+00:00
824325613288833024,12239,10922,8340136,143209,2017-01-25 18:38:36+00:00
824297048279236611,15613,4031,8340136,143209,2017-01-25 16:45:05+00:00
824025158776213504,4969,617,8340136,143209,2017-01-24 22:44:42+00:00
823939628516474880,11016,2824,8340136,143209,2017-01-24 17:04:50+00:00
823719002937630720,0,11697,8340800,143210,2017-01-24 02:28:08+00:00
823699002998870016,14437,2626,8340800,143210,2017-01-24 01:08:40+00:00
823581115634085888,13500,2747,8340800,143210,2017-01-23 17:20:14+00:00
823333489516937216,723,26,8340136,143209,2017-01-23 00:56:15+00:00
823322678127919110,16300,4201,8340136,143209,2017-01-23 00:13:17+00:00
823269594223824897,0,10327,8340136,143209,2017-01-22 20:42:21+00:00
822975315408461824,17921,3596,8340136,143209,2017-01-22 01:12:59+00:00
822872901745569793,136880,45320,8340136,143209,2017-01-21 18:26:02+00:00
822859134160621569,13745,2393,8340136,143209,2017-01-21 17:31:20+00:00
822647212903690241,0,6689,8340136,143209,2017-01-21 03:29:14+00:00
822610361945911296,15332,3082,8340136,143209,2017-01-21 01:02:48+00:00
822489057087389700,18835,6689,8340800,143210,2017-01-20 17:00:46+00:00
822462944365645825,29327,15107,8340800,143210,2017-01-20 15:17:01+00:00
822244816520155136,36311,10327,8340136,143209,2017-01-20 00:50:15+00:00
822163064745328640,0,5015,8340136,143209,2017-01-19 19:25:24+00:00
821886076407029760,11770,2428,8340136,143209,2017-01-19 01:04:45+00:00
821813639212650496,0,3501,8340136,143209,2017-01-18 20:16:54+00:00
821765923262631936,8728,1725,8340136,143209,2017-01-18 17:07:18+00:00
821522889702862852,8326,1848,8340136,143209,2017-01-18 01:01:34+00:00
821421320206483457,0,5850,8340800,143210,2017-01-17 18:17:58+00:00
821407182352777218,12229,4534,8340800,143210,2017-01-17 17:21:47+00:00
821153421864615936,264,10,8340136,143209,2017-01-17 00:33:26+00:00
821149554670182400,9023,2094,8340800,143210,2017-01-17 00:18:04+00:00
821107785811234820,9952,2231,8340136,143209,2017-01-16 21:32:06+00:00
821044531881721856,13132,2390,8340136,143209,2017-01-16 17:20:45+00:00
820837357901512704,0,7046,8340800,143210,2017-01-16 03:37:31+00:00
820749716845686786,32765,10340,8340136,143209,2017-01-15 21:49:15+00:00
820690176645140481,12676,3374,8340136,143209,2017-01-15 17:52:40+00:00
820494788566847489,0,592,8340136,143209,2017-01-15 04:56:16+00:00
820446719150292993,0,2691,8340136,143209,2017-01-15 01:45:15+00:00
820314633777061888,3470,592,8340801,143210,2017-01-14 17:00:24+00:00
820078625395449857,20590,6561,8340137,143209,2017-01-14 01:22:35+00:00
820013781606658049,0,1237,8340137,143209,2017-01-13 21:04:55+00:00
819952236453363712,5530,1237,8340137,143209,2017-01-13 17:00:21+00:00
819924195358416896,13391,5095,8340137,143209,2017-01-13 15:08:56+00:00
819711362133872643,13969,3253,8340137,143209,2017-01-13 01:03:12+00:00
819588359383371776,9981,2070,8340137,143209,2017-01-12 16:54:26+00:00
819347104292290561,7504,1258,8340137,143209,2017-01-12 00:55:47+00:00
819238181065359361,2376,426,8340137,143209,2017-01-11 17:42:57+00:00
819227688460238848,24007,7046,8340137,143209,2017-01-11 17:01:16+00:00
819015337530290176,0,38554,8340801,143210,2017-01-11 02:57:27+00:00
819015331746349057,0,19813,8340137,143209,2017-01-11 02:57:26+00:00
819006400881917954,47020,19813,8340137,143209,2017-01-11 02:21:57+00:00
819004803107983360,90311,38554,8340137,143209,2017-01-11 02:15:36+00:00
818646164899774465,0,21972,8340137,143209,2017-01-10 02:30:30+00:00
818627210458333184,23255,7894,8340137,143209,2017-01-10 01:15:10+00:00
818614493328580609,10240,2691,8340137,143209,2017-01-10 00:24:38+00:00
818588835076603904,0,6443,8340801,143210,2017-01-09 22:42:41+00:00
818536468981415936,11359,2595,8340138,143209,2017-01-09 19:14:36+00:00
818307523543449600,0,8512,8340138,143209,2017-01-09 04:04:51+00:00
818259473185828864,11465,2390,8340802,143210,2017-01-09 00:53:55+00:00
818145370475810820,12770,2704,8340138,143209,2017-01-08 17:20:31+00:00
817908911860748288,5043,837,8340802,143210,2017-01-08 01:40:55+00:00
817827839487737858,53865,28418,8340802,143210,2017-01-07 20:18:46+00:00
817777686764523521,11159,2826,8340138,143209,2017-01-07 16:59:28+00:00
817536400337801217,12269,3125,8340138,143209,2017-01-07 01:00:41+00:00
817502432452313088,0,3560,8340138,143209,2017-01-06 22:45:43+00:00
817423860136083457,35407,15522,8340138,143209,2017-01-06 17:33:29+00:00
817415592588222464,5833,1005,8340138,143209,2017-01-06 17:00:38+00:00
817181837579653120,0,8888,8340138,143209,2017-01-06 01:31:47+00:00
817171292965273600,9102,2121,8340802,143210,2017-01-06 00:49:53+00:00
817120970343411712,12699,2733,8340138,143209,2017-01-05 21:29:55+00:00
817056546584727552,8935,1721,8340138,143209,2017-01-05 17:13:55+00:00
816829038950027264,0,4945,8340802,143210,2017-01-05 02:09:53+00:00
816816676327063552,10445,2146,8340802,143210,2017-01-05 01:20:46+00:00
816697700272001025,10200,2298,8340138,143209,2017-01-04 17:27:59+00:00
816450570814898180,31819,8512,8340138,143209,2017-01-04 01:05:59+00:00
816336735214911488,8961,2046,8340138,143209,2017-01-03 17:33:39+00:00
816091915477250048,9298,2252,8340138,143209,2017-01-03 01:20:49+00:00
816062466425819140,0,1083,8340138,143209,2017-01-02 23:23:48+00:00
816014286006976512,0,5544,8340138,143209,2017-01-02 20:12:21+00:00
815990720817401858,5177,1083,8340138,143209,2017-01-02 18:38:42+00:00
815966073409433600,23352,8888,8340138,143209,2017-01-02 17:00:46+00:00
815745968457060357,0,4351,8340138,143209,2017-01-02 02:26:09+00:00
815736392542261248,10266,2384,8340802,143210,2017-01-02 01:48:06+00:00
815639385530101762,8573,1728,8340138,143209,2017-01-01 19:22:38+00:00
815390420867969024,10805,3993,8340138,143209,2017-01-01 02:53:20+00:00
814986499976527872,7977,1349,8340138,143209,2016-12-31 00:08:17+00:00
814638523311648768,11751,2846,8340802,143210,2016-12-30 01:05:33+00:00
814578408554463233,0,6127,8340138,143209,2016-12-29 21:06:41+00:00
814530161257443328,9020,1949,8340138,143209,2016-12-29 17:54:58+00:00
814153002265309185,30032,9133,8340801,143210,2016-12-28 16:56:16+00:00
813944609378369540,0,3352,8340137,143209,2016-12-28 03:08:11+00:00
813910438903693312,9707,1966,8340137,143209,2016-12-28 00:52:25+00:00
813812741911748608,37978,14696,8340137,143209,2016-12-27 18:24:12+00:00
813800681631023104,8698,1850,8340137,143209,2016-12-27 17:36:16+00:00
813217897535406080,19469,7674,8340137,143209,2016-12-26 03:00:30+00:00
813202720496779264,9608,1893,8340137,143209,2016-12-26 02:00:11+00:00
813187593374461952,20724,4601,8340801,143210,2016-12-26 01:00:05+00:00
813172488309972993,9708,2019,8340137,143209,2016-12-26 00:00:03+00:00
813157409116065792,8105,2328,8340137,143209,2016-12-25 23:00:08+00:00
813142292504645637,8827,2497,8340801,143210,2016-12-25 22:00:04+00:00
813130366689148928,4669,473,8340801,143210,2016-12-25 21:12:41+00:00
813127251579564032,12376,3289,8340137,143209,2016-12-25 21:00:18+00:00
813112105746448384,10757,2891,8340137,143209,2016-12-25 20:00:07+00:00
813096984823349248,10984,3803,8340137,143209,2016-12-25 19:00:02+00:00
813081950185472002,10308,2913,8340801,143210,2016-12-25 18:00:17+00:00
813066809284972545,8316,2054,8340137,143209,2016-12-25 17:00:08+00:00
813051746834595840,21869,7739,8340137,143209,2016-12-25 16:00:16+00:00
812781120811126785,7916,2016,8340137,143209,2016-12-24 22:04:54+00:00
812709060537683968,6917,1505,8340137,143209,2016-12-24 17:18:34+00:00
812503143955202048,6338,1294,8340137,143209,2016-12-24 03:40:19+00:00
812466873996607488,8330,2031,8340802,143210,2016-12-24 01:16:12+00:00
812372279581671427,14303,3862,8340138,143209,2016-12-23 19:00:19+00:00
811985624773361665,7581,1480,8340138,143209,2016-12-22 17:23:53+00:00
811744202451197953,7891,1680,8340802,143210,2016-12-22 01:24:33+00:00
811647686436880384,5848,784,8340138,143209,2016-12-21 19:01:02+00:00
811627233043480576,13337,3269,8340138,143209,2016-12-21 17:39:46+00:00
811386762094317568,21834,6720,8340138,143209,2016-12-21 01:44:13+00:00
810984652412424192,5580,1519,8340138,143209,2016-12-19 23:06:23+00:00
810896069567610880,9444,1869,8340138,143209,2016-12-19 17:14:23+00:00
810657578271330305,11474,2796,8340138,143209,2016-12-19 01:26:42+00:00
810284430598270976,36922,11968,8340138,143209,2016-12-18 00:43:57+00:00
810254108431155201,15343,3533,8340139,143209,2016-12-17 22:43:27+00:00
809920764300447744,16182,4140,8340139,143209,2016-12-17 00:38:52+00:00
809808892968534016,0,5159,8340139,143209,2016-12-16 17:14:20+00:00
809448704142938112,7259,1542,8340139,143209,2016-12-15 17:23:04+00:00
809220051211603969,20818,5909,8340803,143210,2016-12-15 02:14:29+00:00
809084759137812480,13822,3715,8340139,143209,2016-12-14 17:16:53+00:00
808838249661788160,10569,3219,8340139,143209,2016-12-14 00:57:20+00:00
808733504066486276,8275,2286,8340139,143209,2016-12-13 18:01:07+00:00
808501579447930884,11809,2742,8340139,143209,2016-12-13 02:39:32+00:00
808344865868283904,44515,21972,8340139,143209,2016-12-12 16:16:49+00:00
808134635716833280,0,6261,8340139,143209,2016-12-12 02:21:26+00:00
808106460588765185,9174,2332,8340803,143210,2016-12-12 00:29:28+00:00
808001312164028416,13147,3735,8340139,143209,2016-12-11 17:31:39+00:00
807621403335917568,15240,3851,8340139,143209,2016-12-10 16:22:02+00:00
807106840509214720,124025,58571,8340803,143210,2016-12-09 06:17:20+00:00
807059379405148160,0,7731,8340139,143209,2016-12-09 03:08:45+00:00
807010152071229440,13659,4062,8340139,143209,2016-12-08 23:53:08+00:00
806629075125202948,78368,36628,8340803,143210,2016-12-07 22:38:52+00:00
806620845233815552,0,5833,8340139,143209,2016-12-07 22:06:10+00:00
806576416489959424,5095,2051,8340139,143209,2016-12-07 19:09:37+00:00
806542213899489280,10695,2488,8340139,143209,2016-12-07 16:53:43+00:00
806242860592926720,0,12283,8340139,143209,2016-12-06 21:04:11+00:00
806219024703037440,6724,1255,8340803,143210,2016-12-06 19:29:28+00:00
805958939288408065,0,5663,8340139,143209,2016-12-06 02:15:59+00:00
805932879469572096,8657,2019,8340139,143209,2016-12-06 00:32:26+00:00
805826884734976000,6879,1926,8340139,143209,2016-12-05 17:31:15+00:00
805823200554876929,0,8480,8340803,143210,2016-12-05 17:16:37+00:00
805520635690676224,6011,1741,8340139,143209,2016-12-04 21:14:20+00:00
805487436403003392,9197,2674,8340139,143209,2016-12-04 19:02:24+00:00
805207613751304193,8160,1803,8340139,143209,2016-12-04 00:30:29+00:00
804738756058218496,14345,4052,8340803,143210,2016-12-02 17:27:25+00:00
804475857670639616,6417,2124,8340139,143209,2016-12-02 00:02:45+00:00
804413760345620481,0,3398,8340139,143209,2016-12-01 19:56:00+00:00
804026241225523202,46681,17044,8340139,143209,2016-11-30 18:16:08+00:00
803773340896923648,10518,2909,8340803,143210,2016-11-30 01:31:12+00:00
803692223237865472,0,7834,8340139,143209,2016-11-29 20:08:52+00:00
803638050916102144,11468,4351,8340139,143209,2016-11-29 16:33:36+00:00
803380650405482500,8122,1961,8340139,143209,2016-11-28 23:30:47+00:00
803321560782307329,0,5612,8340139,143209,2016-11-28 19:35:59+00:00
803276597545603072,10501,2597,8340803,143210,2016-11-28 16:37:19+00:00
802952499103731712,9439,2113,8340139,143209,2016-11-27 19:09:28+00:00
802624713319034886,0,3075,8340139,143209,2016-11-26 21:26:58+00:00
802600418706604034,7446,1550,8340139,143209,2016-11-26 19:50:26+00:00
802572683846291456,9369,2649,8340803,143210,2016-11-26 18:00:13+00:00
802323869084381190,16964,6152,8340139,143209,2016-11-26 01:31:31+00:00
802265048156610565,6915,1439,8340803,143210,2016-11-25 21:37:47+00:00
802239329049477120,9488,2758,8340139,143209,2016-11-25 19:55:35+00:00
802185808107208704,0,280,8340139,143209,2016-11-25 16:22:55+00:00
801958328846974976,8087,1799,8340139,143209,2016-11-25 01:18:59+00:00
801854953262350336,1850,249,8340139,143209,2016-11-24 18:28:13+00:00
801538201127157760,8584,2181,8340139,143209,2016-11-23 21:29:33+00:00
801285448605831168,6339,870,8340139,143209,2016-11-23 04:45:12+00:00
801167903437357056,25672,6261,8340139,143209,2016-11-22 20:58:07+00:00
801127390143516673,0,4170,8340803,143210,2016-11-22 18:17:08+00:00
801115127852503040,8457,2216,8340139,143209,2016-11-22 17:28:25+00:00
800859414831898624,721,101,8340139,143209,2016-11-22 00:32:18+00:00
800855607700029440,0,1699,8340139,143209,2016-11-22 00:17:10+00:00
800751577355128832,11029,2940,8340139,143209,2016-11-21 17:23:47+00:00
800513324630806528,13745,3166,8340139,143209,2016-11-21 01:37:04+00:00
800459316964663297,9934,2279,8340139,143209,2016-11-20 22:02:27+00:00
800443802682937345,0,4553,8340139,143209,2016-11-20 21:00:48+00:00
800388270626521089,11688,2964,8340139,143209,2016-11-20 17:20:08+00:00
800188575492947969,0,4173,8340139,143209,2016-11-20 04:06:37+00:00
800141422401830912,16031,2691,8340803,143210,2016-11-20 00:59:15+00:00
800018252395122689,29759,13903,8340139,143209,2016-11-19 16:49:49+00:00
799774291445383169,0,4943,8340139,143209,2016-11-19 00:40:24+00:00
799757965289017345,8791,2281,8340139,143209,2016-11-18 23:35:32+00:00
799422933579902976,8435,2035,8340803,143210,2016-11-18 01:24:14+00:00
799308762079035393,0,5790,8340803,143210,2016-11-17 17:50:33+00:00
799297110730567681,10366,2918,8340803,143210,2016-11-17 17:04:16+00:00
799063482566066176,8463,2606,8340139,143209,2016-11-17 01:35:54+00:00
798933969379225600,13746,4732,8340139,143209,2016-11-16 17:01:16+00:00
798925684722855936,7816,1509,8340803,143210,2016-11-16 16:28:21+00:00
798705661114773508,0,6990,8340139,143209,2016-11-16 01:54:03+00:00
798701998996647937,0,8221,8340803,143210,2016-11-16 01:39:30+00:00
798697898615730177,0,6859,8340139,143209,2016-11-16 01:23:12+00:00
798694562394996736,0,5242,8340139,143209,2016-11-16 01:09:57+00:00
798686750113755136,0,2459,8340139,143209,2016-11-16 00:38:54+00:00
798682547630837760,0,4975,8340803,143210,2016-11-16 00:22:12+00:00
798673117451325440,0,5867,8340803,143210,2016-11-15 23:44:44+00:00
798665375516884993,0,4112,8340139,143209,2016-11-15 23:13:58+00:00
798644042770751489,0,1960,8340139,143209,2016-11-15 21:49:12+00:00
798628517273620480,0,2081,8340803,143210,2016-11-15 20:47:30+00:00
798585098161549313,0,6026,8340803,143210,2016-11-15 17:54:59+00:00
798576900688019456,0,6166,8340139,143209,2016-11-15 17:22:24+00:00
798340744599797760,0,3548,8340139,143209,2016-11-15 01:44:00+00:00
798209839306514432,10885,2706,8340803,143210,2016-11-14 17:03:50+00:00
797971864723324932,12185,3296,8340139,143209,2016-11-14 01:18:12+00:00
797545162159308800,15201,5131,8340803,143210,2016-11-12 21:02:38+00:00
797236660651966464,20907,6988,8340139,143209,2016-11-12 00:36:46+00:00
797165961484890113,236,28,8340139,143209,2016-11-11 19:55:50+00:00
796904159865868288,0,9404,8340803,143210,2016-11-11 02:35:32+00:00
796865951799083009,8044,2016,8340139,143209,2016-11-11 00:03:42+00:00
796759840936919040,12412,3229,8340139,143209,2016-11-10 17:02:03+00:00
796563435802726400,0,7697,8340139,143209,2016-11-10 04:01:37+00:00
796484825502875648,7948,1862,8340139,143209,2016-11-09 22:49:15+00:00
796387464403357696,11530,4385,8340139,143209,2016-11-09 16:22:22+00:00
796177847564038144,0,15099,8340803,143210,2016-11-09 02:29:25+00:00
796149749086875649,33855,15099,8340139,143209,2016-11-09 00:37:46+00:00
796125600683540480,5191,1898,8340803,143210,2016-11-08 23:01:49+00:00
796116448414461957,9558,2552,8340803,143210,2016-11-08 22:25:27+00:00
796080075804475393,8868,2449,8340804,143210,2016-11-08 20:00:55+00:00
796031486298386433,11328,3917,8340140,143209,2016-11-08 16:47:50+00:00
795464331001561088,52126,25045,8340804,143210,2016-11-07 03:14:10+00:00
795400264262053889,10567,3047,8340140,143209,2016-11-06 22:59:35+00:00
795076730285391872,16991,5729,8340804,143210,2016-11-06 01:33:58+00:00
794983741416415232,0,3558,8340140,143209,2016-11-05 19:24:28+00:00
794926597468000259,10771,2435,8340804,143210,2016-11-05 15:37:24+00:00
794355576146903043,0,10869,8340141,143209,2016-11-04 01:48:22+00:00
794332329137291264,10034,2813,8340141,143209,2016-11-04 00:15:59+00:00
794205286408003585,9643,3505,8340805,143210,2016-11-03 15:51:10+00:00
793962221541933056,17609,5159,8340141,143209,2016-11-02 23:45:19+00:00
793845145112371200,9660,1973,8340141,143209,2016-11-02 16:00:06+00:00
793614319594401792,0,3306,8340141,143209,2016-11-02 00:42:53+00:00
793601777308463104,8359,1717,8340805,143210,2016-11-01 23:53:02+00:00
793500921481273345,11198,2509,8340805,143210,2016-11-01 17:12:16+00:00
793286476301799424,25774,9695,8340141,143209,2016-11-01 03:00:09+00:00
793271401113350145,9088,2520,8340805,143210,2016-11-01 02:00:14+00:00
793256262322548741,20954,8803,8340805,143210,2016-11-01 01:00:05+00:00
793241302385262592,11021,3465,8340805,143210,2016-11-01 00:00:38+00:00
793226087023144960,10318,3034,8340141,143209,2016-10-31 23:00:11+00:00
793210959003287553,9358,2951,8340141,143209,2016-10-31 22:00:04+00:00
793195938047070209,16016,5939,8340141,143209,2016-10-31 21:00:23+00:00
793180763617361921,7271,2110,8340141,143209,2016-10-31 20:00:05+00:00
793165685325201412,9867,2934,8340805,143210,2016-10-31 19:00:10+00:00
793150605191548928,6480,1798,8340141,143209,2016-10-31 18:00:14+00:00
793135492858580992,6772,2618,8340141,143209,2016-10-31 17:00:11+00:00
793120401413079041,13301,4128,8340805,143210,2016-10-31 16:00:13+00:00
792913359805018113,15029,4198,8340805,143210,2016-10-31 02:17:31+00:00
792883833364439040,11844,4507,8340805,143210,2016-10-31 00:20:11+00:00
792773781206999040,7702,1777,8340805,143210,2016-10-30 17:02:53+00:00
792394556390137856,14076,4527,8340141,143209,2016-10-29 15:55:58+00:00
792050063153438720,7508,1906,8340141,143209,2016-10-28 17:07:05+00:00
791821351946420224,0,22241,8340805,143210,2016-10-28 01:58:16+00:00
791784077045166082,0,10150,8340141,143209,2016-10-27 23:30:09+00:00
791780927877898241,0,4018,8340805,143210,2016-10-27 23:17:38+00:00
791774931465953280,47274,23434,8340141,143209,2016-10-27 22:53:48+00:00
791672322847637504,12300,3306,8340141,143209,2016-10-27 16:06:04+00:00
791406955684368384,13740,4351,8340805,143210,2016-10-26 22:31:36+00:00
791312159183634433,9190,2673,8340141,143209,2016-10-26 16:14:55+00:00
791026214425268224,0,4332,8340805,143210,2016-10-25 21:18:40+00:00
790987426131050500,10332,2245,8340805,143210,2016-10-25 18:44:32+00:00
790946055508652032,17431,4945,8340805,143210,2016-10-25 16:00:09+00:00
790723298204217344,0,2446,8340141,143209,2016-10-25 01:14:59+00:00
790698755171364864,8589,2027,8340141,143209,2016-10-24 23:37:28+00:00
790581949425475584,21656,7568,8340141,143209,2016-10-24 15:53:19+00:00
790337589677002753,8189,1977,8340805,143210,2016-10-23 23:42:19+00:00
790277117346975746,13145,3352,8340805,143210,2016-10-23 19:42:02+00:00
790227638568808452,0,3771,8340805,143210,2016-10-23 16:25:25+00:00
789986466051088384,9679,2446,8340805,143210,2016-10-23 00:27:05+00:00
789960241177853952,0,4349,8340805,143210,2016-10-22 22:42:52+00:00
789903600034189313,10863,4353,8340806,143210,2016-10-22 18:57:48+00:00
789628658055020548,7864,1875,8340142,143209,2016-10-22 00:45:17+00:00
789599242079838210,7077,2026,8340142,143209,2016-10-21 22:48:24+00:00
789530877013393408,12315,3558,8340142,143209,2016-10-21 18:16:44+00:00
789314372632018944,9037,2412,8340807,143210,2016-10-21 03:56:25+00:00
789280767834746880,0,5214,8340807,143210,2016-10-21 01:42:53+00:00
789268448748703744,9532,2742,8340143,143209,2016-10-21 00:53:56+00:00
789137962068021249,10163,2950,8340807,143210,2016-10-20 16:15:26+00:00
788908386943430656,28680,13108,8340807,143210,2016-10-20 01:03:11+00:00
788765914992902144,28692,10869,8340143,143209,2016-10-19 15:37:03+00:00
788552643979468800,0,7600,8340807,143210,2016-10-19 01:29:35+00:00
788412144018661376,16297,5552,8340807,143210,2016-10-18 16:11:17+00:00
788178268662984705,7565,2214,8340807,143210,2016-10-18 00:41:57+00:00
788150585577050112,6416,1363,8340143,143209,2016-10-17 22:51:57+00:00
788070120937619456,0,3610,8340807,143210,2016-10-17 17:32:13+00:00
788039637453406209,6434,1391,8340807,143210,2016-10-17 15:31:05+00:00
787810552592695296,9072,3231,8340807,143210,2016-10-17 00:20:47+00:00
787717603741622272,10701,2926,8340807,143210,2016-10-16 18:11:26+00:00
787397959788929025,11355,2991,8340807,143210,2016-10-15 21:01:17+00:00
787322443945877504,8146,1838,8340143,143209,2016-10-15 16:01:13+00:00
787111942498508800,0,7089,8340143,143209,2016-10-15 02:04:45+00:00
786963064373534720,27825,8387,8340807,143210,2016-10-14 16:13:10+00:00
786729988674449408,0,2533,8340143,143209,2016-10-14 00:47:00+00:00
786709082849828864,19060,6429,8340808,143210,2016-10-13 23:23:56+00:00
786664955043049472,11120,2688,8340144,143209,2016-10-13 20:28:35+00:00
786595970293370880,9835,3279,8340808,143210,2016-10-13 15:54:28+00:00
786363235746385920,11390,3691,8340144,143209,2016-10-13 00:29:39+00:00
786286427768250368,8329,3010,8340144,143209,2016-10-12 19:24:27+00:00
786233965241827333,15974,5015,8340144,143209,2016-10-12 15:55:59+00:00
786051337297522688,1493,160,8340808,143210,2016-10-12 03:50:17+00:00
786036967502913536,0,7417,8340144,143209,2016-10-12 02:53:11+00:00
785927819176054784,11899,3339,8340144,143209,2016-10-11 19:39:28+00:00
785872687017132033,6994,1921,8340808,143210,2016-10-11 16:00:24+00:00
785639753186217984,8174,2338,8340144,143209,2016-10-11 00:34:48+00:00
785533386513321988,9520,2098,8340144,143209,2016-10-10 17:32:08+00:00
785515384317313025,6384,1329,8340144,143209,2016-10-10 16:20:36+00:00
785264754247995392,7585,1714,8340144,143209,2016-10-09 23:44:41+00:00
785170936622350336,12604,5096,8340808,143210,2016-10-09 17:31:53+00:00
784826020293709826,10579,3398,8340809,143210,2016-10-08 18:41:19+00:00
784517518371221505,9354,2662,8340145,143209,2016-10-07 22:15:26+00:00
784431430411685888,5952,1349,8340145,143209,2016-10-07 16:33:21+00:00
784183165795655680,21005,8480,8340809,143210,2016-10-07 00:06:50+00:00
784057939640352768,31159,11697,8340145,143209,2016-10-06 15:49:14+00:00
783839966405230592,31335,11317,8340809,143210,2016-10-06 01:23:05+00:00
783821107061198850,7678,2059,8340809,143210,2016-10-06 00:08:09+00:00
783695101801398276,10906,3368,8340809,143210,2016-10-05 15:47:27+00:00
783466772167098368,8820,2359,8340146,143209,2016-10-05 00:40:09+00:00
783391753726550016,17613,5772,8340146,143209,2016-10-04 19:42:03+00:00
783347506784731136,0,5873,8340810,143210,2016-10-04 16:46:14+00:00
783334639985389568,30439,12283,8340146,143209,2016-10-04 15:55:06+00:00
783085703974514689,8511,2329,8340146,143209,2016-10-03 23:25:55+00:00
782969140009107456,25179,7731,8340810,143210,2016-10-03 15:42:44+00:00
782747134529531904,7797,1472,8340146,143209,2016-10-03 01:00:34+00:00
782722598790725632,18009,5663,8340810,143210,2016-10-02 23:23:04+00:00
782598640137187329,8123,1974,8340810,143210,2016-10-02 15:10:30+00:00
782305867769217024,17377,5850,8340146,143209,2016-10-01 19:47:08+00:00
782021823840026624,0,6510,8340146,143209,2016-10-01 00:58:26+00:00
781955203444699136,11600,3532,8340810,143210,2016-09-30 20:33:43+00:00
781661882474196992,10900,2846,8340810,143210,2016-09-30 01:08:10+00:00
781655249211752448,4170,1176,8340810,143210,2016-09-30 00:41:48+00:00
781524693396357120,21639,5833,8340810,143210,2016-09-29 16:03:01+00:00
781308096455073793,7442,2675,8340810,143210,2016-09-29 01:42:20+00:00
781251288990355457,8799,2190,8340810,143210,2016-09-28 21:56:36+00:00
781163403222056960,10201,2868,8340146,143209,2016-09-28 16:07:23+00:00
780931614150983680,22536,7697,8340810,143210,2016-09-28 00:46:20+00:00
780858289093574656,7493,2106,8340146,143209,2016-09-27 19:54:58+00:00
780800785462489090,5729,1369,8340146,143209,2016-09-27 16:06:28+00:00
780601303617732608,12637,3501,8340146,143209,2016-09-27 02:53:48+00:00
780543529827336192,6573,1817,8340810,143210,2016-09-26 23:04:13+00:00
780496263422808064,0,3874,8340810,143210,2016-09-26 19:56:24+00:00
780476555013349377,0,120,8340810,143210,2016-09-26 18:38:05+00:00
780459368902959104,5512,1126,8340146,143209,2016-09-26 17:29:48+00:00
780192070812196864,9066,2345,8340146,143209,2016-09-25 23:47:39+00:00
780092040432480260,0,2415,8340810,143210,2016-09-25 17:10:10+00:00
780074436359819264,12749,5215,8340810,143210,2016-09-25 16:00:13+00:00
779834332596887552,19741,7417,8340810,143210,2016-09-25 00:06:08+00:00
779377524342161408,9186,3253,8340810,143210,2016-09-23 17:50:56+00:00
779124354206535695,0,19263,8340810,143210,2016-09-23 01:04:56+00:00
779056095788752897,15400,4740,8340810,143210,2016-09-22 20:33:42+00:00
778990705243029504,20849,7568,8340810,143210,2016-09-22 16:13:51+00:00
778774459159379968,0,10399,8340810,143210,2016-09-22 01:54:34+00:00
778764940568104960,901,382,8340146,143209,2016-09-22 01:16:45+00:00
778748913645780993,7189,1378,8340146,143209,2016-09-22 00:13:04+00:00
778650543019483137,6005,1580,8340810,143210,2016-09-21 17:42:10+00:00
778624900596654080,4819,1059,8340810,143210,2016-09-21 16:00:17+00:00
778408200802557953,14214,4542,8340146,143209,2016-09-21 01:39:11+00:00
778396591732486144,0,12812,8340146,143209,2016-09-21 00:53:04+00:00
778383385161035776,6086,1153,8340810,143210,2016-09-21 00:00:35+00:00
778286810187399168,10826,3451,8340810,143210,2016-09-20 17:36:50+00:00
778039087836069888,8836,2759,8340146,143209,2016-09-20 01:12:28+00:00
778027034220126208,6823,1698,8340810,143210,2016-09-20 00:24:34+00:00
777953400541634568,0,3708,8340810,143210,2016-09-19 19:31:59+00:00
777885040357281792,6621,1708,8340810,143210,2016-09-19 15:00:20+00:00
777684233540206592,11689,3075,8340810,143210,2016-09-19 01:42:24+00:00
777641927919427584,0,4425,8340810,143210,2016-09-18 22:54:18+00:00
777621514455814149,9125,2605,8340145,143209,2016-09-18 21:33:11+00:00
777189768882946048,14882,4498,8340809,143210,2016-09-17 16:57:35+00:00
776819012571455488,0,14331,8340809,143210,2016-09-16 16:24:19+00:00
776813020089548800,5078,1270,8340145,143209,2016-09-16 16:00:31+00:00
776477788987613185,9204,2904,8340145,143209,2016-09-15 17:48:25+00:00
776249906839351296,0,9572,8340809,143210,2016-09-15 02:42:54+00:00
776218204058357768,31175,16650,8340145,143209,2016-09-15 00:36:55+00:00
776201521193218049,9998,2632,8340809,143210,2016-09-14 23:30:38+00:00
776113305656188928,12216,4553,8340145,143209,2016-09-14 17:40:06+00:00
776088319444877312,1912,158,8340145,143209,2016-09-14 16:00:49+00:00
